,都道府県,都市,人口2015,人口2020,年少人口,生産年齢人口,老年人口,人口増加率,年少人口増加率,生産年齢人口増加率,老年人口増加率,出生数,死亡数,転入数,転出数,出生数増加率,死亡数増加率,転入数増加率,転出数増加率,地元進学男性,地元進学女性,地元就職男性,地元就職女性,流出進学男性,流出進学女性,流出就職男性,流出就職女性,流入進学男性,流入進学女性,流入就職男性,流入就職女性,有効求職者数（男性）,有効求職者数（女性）,有効求人数,就職件数
323,山形県,尾花沢市,16953,14971,1459,7278,6232,-11.68,-20.95,-18.0,0.05,54,299,238,437,0.54,1.0952380952380953,0.7484276729559748,0.9297872340425531,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
324,山形県,南陽市,32285,30420,3516,16493,10339,-5.77,-10.09,-9.82,3.07,197,457,698,859,0.8418803418803419,0.9978165938864629,0.9548563611491108,0.8910788381742739,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
325,山形県,山辺町,14369,13725,1626,7372,4715,-4.47,-4.51,-5.69,7.62,54,200,298,328,0.6136363636363636,1.0416666666666667,0.8232044198895028,0.82,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
326,山形県,中山町,11363,10746,1132,5779,3835,-5.42,-12.44,-11.08,7.42,57,170,223,265,0.76,0.9770114942528736,0.8228782287822878,0.9106529209621993,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
327,山形県,河北町,18952,17641,1908,9078,6639,-6.91,-14.58,-12.28,4.4,83,276,325,519,0.7033898305084746,1.078125,0.717439293598234,0.9923518164435946,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
328,山形県,西川町,5636,4956,425,2265,2262,-12.06,-22.72,-19.93,0.22,18,119,52,123,0.6428571428571429,1.2659574468085106,0.7323943661971831,0.8848920863309353,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
329,山形県,朝日町,7119,6366,561,2976,2828,-10.57,-19.27,-17.73,0.78,21,118,115,176,0.5833333333333334,0.9516129032258065,0.7718120805369127,0.7685589519650655,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
330,山形県,大江町,8472,7646,761,3850,3035,-9.74,-16.55,-14.81,-0.15,23,154,167,231,0.5348837209302325,1.0476190476190477,0.8697916666666666,1.1213592233009708,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
331,山形県,大石田町,7357,6577,603,3342,2632,-10.59,-25.91,-16.13,2.93,19,123,95,223,0.4634146341463415,0.984,0.6934306569343066,1.0721153846153846,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
332,山形県,金山町,5829,5071,547,2646,1878,-12.99,-22.29,-18.55,0.11,24,97,74,144,0.7272727272727273,0.9509803921568627,0.6607142857142857,0.8135593220338984,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
333,山形県,最上町,8902,8080,838,3982,3260,-9.22,-15.17,-17.56,5.74,33,160,97,165,0.717391304347826,1.0810810810810811,0.6381578947368421,0.642023346303502,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
334,山形県,舟形町,5631,5007,483,2421,2103,-11.07,-18.95,-18.88,2.59,31,113,102,118,1.0,0.9262295081967213,0.8360655737704918,0.7468354430379747,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
335,山形県,真室川町,8137,7203,689,3508,3006,-11.47,-18.16,-18.43,0.43,27,161,114,198,0.6,0.8655913978494624,0.8507462686567164,0.9801980198019802,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
336,山形県,大蔵村,3412,3028,335,1505,1188,-11.24,-19.27,-17.52,1.37,11,62,43,56,0.6875,0.9538461538461539,0.6825396825396826,0.5384615384615384,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
337,山形県,鮭川村,4317,3902,380,1942,1580,-9.6,-14.02,-16.86,2.66,18,88,64,106,0.5625,1.0114942528735633,0.7111111111111111,0.8688524590163934,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
338,山形県,戸沢村,4773,4199,367,2128,1704,-12.02,-19.33,-19.26,1.31,14,91,86,137,0.7777777777777778,1.0459770114942528,0.6825396825396826,0.9194630872483222,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
339,山形県,高畠町,23882,22463,2709,12134,7597,-5.93,-12.63,-10.63,5.7,116,314,482,605,0.651685393258427,0.9486404833836858,0.9582504970178927,0.9950657894736842,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
340,山形県,川西町,15751,14558,1497,7370,5682,-7.56,-14.4,-14.92,6.42,68,222,238,387,0.7010309278350515,0.8671875,0.875,0.9258373205741627,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
341,山形県,小国町,7868,7107,688,3527,2882,-9.66,-20.54,-14.09,-0.47,21,123,164,213,0.40384615384615385,0.8092105263157895,1.0718954248366013,0.8098859315589354,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
342,山形県,白鷹町,14175,12890,1382,6515,4990,-9.06,-16.28,-14.49,2.21,51,241,240,342,0.7183098591549296,1.0616740088105727,0.9302325581395349,1.0996784565916398,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
343,山形県,飯豊町,7304,6613,755,3300,2555,-9.45,-10.11,-16.0,0.79,37,150,113,164,0.8043478260869565,1.1811023622047243,0.773972602739726,0.8241206030150754,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
344,山形県,三川町,7728,7601,994,3929,2664,-1.63,-1.38,-4.72,4.27,56,124,196,167,0.7777777777777778,0.992,0.8672566371681416,0.8608247422680413,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
345,山形県,庄内町,21666,20151,2161,10362,7578,-6.98,-14.17,-11.74,2.35,89,328,459,559,0.7542372881355932,1.003058103975535,0.95625,1.033271719038817,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
346,山形県,遊佐町,14207,13032,1210,6312,5507,-8.26,-13.56,-16.03,4.12,55,243,247,318,0.9166666666666666,0.9310344827586207,0.8853046594982079,1.0159744408945688,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,97304,115621,222043,17401
0,福島県,福島市,294247,282693,31136,160024,84304,-3.92,-9.51,-8.59,5.05,1806,3287,8899,8973,0.8008869179600887,1.0434920634920635,0.8339424608752695,0.935564591804817,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
1,福島県,会津若松市,124062,117376,13716,65104,36307,-5.38,-12.52,-9.62,3.99,796,1538,3193,3748,0.8459086078639745,1.0205706702057067,0.8700272479564033,0.9114785992217899,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
2,福島県,郡山市,335444,327692,39177,193417,86479,-2.3,-6.41,-5.54,5.65,2333,3572,10808,11307,0.8344062947067239,1.0583703703703704,0.8638797857885061,0.9801490984743412,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
3,福島県,いわき市,350237,332931,37979,184720,102319,-4.93,-10.43,-9.87,4.06,1970,4260,7609,8365,0.8053965658217498,1.0068541715906405,0.9567458820570853,1.0409407665505226,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
4,福島県,白河市,61913,59491,6995,34109,17546,-3.9,-13.32,-8.14,8.64,353,643,2011,2172,0.7415966386554622,0.9582712369597616,0.9985104270109235,0.9627659574468085,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
5,福島県,須賀川市,77441,74992,9537,43226,21188,-3.15,-8.95,-7.9,8.16,515,866,2061,2167,0.8956521739130435,1.0105017502917153,0.9296346414073072,0.9652561247216036,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
6,福島県,喜多方市,49377,44760,4905,23375,16479,-9.34,-12.7,-9.92,-1.16,243,806,1043,1241,0.7386018237082067,0.9606674612634089,0.9230088495575222,0.9309827456864216,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
7,福島県,相馬市,38556,34865,4215,19325,10792,-9.56,-13.85,-13.83,0.52,223,458,1024,1222,0.7879858657243817,1.0480549199084668,0.6999316473000684,0.9306930693069307,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
8,福島県,二本松市,58162,53557,5760,29073,18406,-7.91,-12.32,-14.42,5.02,324,697,1294,1516,0.8780487804878049,0.8789407313997478,0.8856947296372347,0.868270332187858,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
9,福島県,田村市,38503,35169,3626,18763,12609,-8.65,-15.25,-14.83,5.9,175,559,690,991,0.68359375,0.9426644182124789,0.8023255813953488,0.8871978513876455,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
10,福島県,南相馬市,57797,59005,5099,30626,20796,2.09,4.38,-8.24,12.7,310,913,2096,2303,0.7888040712468194,1.0741176470588236,0.9156837046745303,0.9267605633802817,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
11,福島県,伊達市,62400,58240,5961,31100,21008,-6.66,-11.18,-12.01,3.83,280,924,1360,1530,0.875,1.0209944751381215,0.9139784946236559,0.9352078239608802,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
12,福島県,本宮市,30924,30236,3881,17765,8579,-2.21,-6.7,-4.76,5.86,190,374,972,1022,0.8016877637130801,1.0303030303030303,0.9623762376237623,1.025075225677031,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
13,福島県,桑折町,12271,11459,1200,5895,4347,-6.61,-11.3,-11.21,1.83,50,210,364,374,0.7246376811594203,0.967741935483871,0.9381443298969072,1.038888888888889,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
14,福島県,国見町,9512,8639,727,4268,3642,-9.17,-23.7,-16.58,6.34,29,134,182,239,0.6444444444444445,0.8427672955974843,1.0167597765363128,0.9157088122605364,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
15,福島県,川俣町,14452,12170,940,6005,5096,-15.78,-29.15,-23.19,-2.9,40,248,237,394,0.8,0.9358490566037736,0.6694915254237288,0.8565217391304348,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
16,福島県,大玉村,8679,8900,1322,5095,2455,2.55,9.98,-2.1,10.79,79,99,292,286,0.9080459770114943,0.9705882352941176,1.028169014084507,1.1485943775100402,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
17,福島県,鏡石町,12486,12318,1684,7187,3441,-1.34,-6.9,-4.63,9.59,77,131,492,396,0.6695652173913044,1.0564516129032258,1.0468085106382978,0.8627450980392157,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
18,福島県,天栄村,5611,5194,530,2748,1916,-7.42,-18.58,-16.0,13.78,26,83,155,214,0.7647058823529411,1.0,0.9627329192546584,0.9727272727272728,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
19,福島県,下郷町,5800,5264,476,2428,2360,-9.23,-20.26,-15.54,1.37,18,114,99,159,0.6666666666666666,1.0363636363636364,0.55,0.9085714285714286,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
20,福島県,檜枝岐村,615,504,58,252,194,-18.04,-22.66,-25.65,-3.47,1,6,11,33,0.2,1.2,0.6111111111111112,1.03125,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
21,福島県,只見町,4470,4044,353,1783,1907,-9.52,-17.13,-13.73,-3.53,25,74,118,165,1.6666666666666667,0.891566265060241,1.0,1.1870503597122302,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
22,福島県,南会津町,16264,14451,1331,7030,6048,-11.14,-23.01,-15.71,-2.14,55,279,377,536,0.6875,0.9522184300341296,0.7421259842519685,0.8170731707317073,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
23,福島県,北塩原村,2831,2556,258,1349,948,-9.7,-20.36,-16.1,5.45,11,39,103,130,0.55,0.7647058823529411,0.944954128440367,0.8280254777070064,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
24,福島県,西会津町,6582,5770,468,2582,2718,-12.33,-17.45,-17.84,-5.35,20,134,153,173,0.625,0.864516129032258,1.02,0.8781725888324873,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
25,福島県,磐梯町,3579,3322,421,1655,1246,-7.17,-8.47,-13.39,3.15,26,37,87,116,1.2380952380952381,0.6491228070175439,0.9666666666666667,0.928,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
26,福島県,猪苗代町,15037,13552,1422,6723,5360,-9.87,-20.15,-17.09,4.91,52,246,428,524,0.5252525252525253,0.9761904761904762,0.9010526315789473,0.888135593220339,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
27,福島県,会津坂下町,16303,15068,1611,7909,5522,-7.57,-17.12,-13.27,5.99,73,260,357,510,0.6886792452830188,1.0276679841897234,0.8459715639810427,0.9479553903345725,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
28,福島県,湯川村,3206,3081,421,1594,1066,-3.89,-5.81,-9.98,7.89,17,37,117,90,1.0,0.8809523809523809,0.8540145985401459,1.0227272727272727,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
29,福島県,柳津町,3536,3081,310,1374,1397,-12.86,-16.21,-19.5,-4.24,13,66,75,115,0.7222222222222222,0.9705882352941176,0.9375,1.0267857142857142,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
30,福島県,三島町,1668,1452,96,573,783,-12.94,-19.32,-18.71,-7.22,2,45,38,60,0.2,0.9782608695652174,0.7307692307692307,0.8450704225352113,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
31,福島県,金山町,2189,1862,89,638,1134,-14.93,-13.58,-22.84,-9.92,4,78,64,63,0.8,1.4181818181818182,1.28,0.9130434782608695,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
32,福島県,昭和村,1322,1246,66,487,693,-5.74,-22.34,-4.87,-4.4,6,25,24,31,1.2,0.6097560975609756,0.4444444444444444,0.5961538461538461,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
33,福島県,会津美里町,20913,19014,1904,9438,7528,-9.07,-15.48,-16.81,2.94,79,341,379,494,0.7117117117117117,0.9342465753424658,0.768762677484787,0.7473524962178517,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
34,福島県,西郷村,20322,20808,2805,12432,5185,2.39,-2.19,-1.49,15.56,131,226,888,833,0.7485714285714286,1.0813397129186604,0.8844621513944223,0.9846335697399528,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
35,福島県,泉崎村,6495,6213,776,3451,1986,-4.33,-14.43,-9.6,12.33,28,93,186,204,0.56,1.2567567567567568,0.8157894736842105,0.85,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
36,福島県,中島村,5001,4885,632,2774,1479,-2.31,-6.22,-7.89,12.47,23,58,96,146,0.6216216216216216,1.2083333333333333,0.7218045112781954,1.0656934306569343,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
37,福島県,矢吹町,17370,17287,2132,9723,5429,-0.47,-4.3,-4.16,9.72,109,238,558,569,0.7841726618705036,1.2526315789473683,0.9505962521294719,1.0735849056603775,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
38,福島県,棚倉町,14295,13343,1630,7372,4258,-6.65,-15.93,-10.73,5.45,70,181,381,470,0.6194690265486725,0.8872549019607843,0.9525,1.0042735042735043,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
39,福島県,矢祭町,5950,5392,600,2666,2126,-9.37,-9.63,-16.57,1.72,26,93,101,156,0.48148148148148145,0.8454545454545455,0.7952755905511811,1.1386861313868613,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
40,福島県,塙町,9157,8302,865,4214,3196,-9.33,-15.35,-16.16,2.93,48,145,154,199,0.7741935483870968,0.9539473684210527,0.652542372881356,0.7158273381294964,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
41,福島県,鮫川村,3577,3049,316,1512,1221,-14.75,-27.18,-21.44,0.25,15,53,51,87,0.6818181818181818,0.8833333333333333,0.6986301369863014,0.725,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
42,福島県,石川町,15880,14644,1424,7719,5430,-7.77,-18.2,-13.44,4.3,63,201,299,463,0.7411764705882353,0.8104838709677419,0.71875,0.774247491638796,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
43,福島県,玉川村,6777,6392,795,3565,2024,-5.67,-11.06,-11.94,11.27,39,74,153,225,0.9285714285714286,0.7956989247311828,0.6566523605150214,1.076555023923445,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
44,福島県,平田村,6505,5826,584,3179,2057,-10.43,-22.33,-16.81,6.58,16,89,120,181,0.43243243243243246,0.9175257731958762,0.7547169811320755,0.8341013824884793,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
45,福島県,浅川町,6577,6036,682,3272,2055,-8.22,-22.93,-12.78,5.93,31,100,112,135,0.775,1.1904761904761905,0.6787878787878788,0.7142857142857143,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
46,福島県,古殿町,5373,4825,499,2433,1893,-10.19,-20.66,-17.46,5.4,17,79,56,134,0.8095238095238095,0.8586956521739131,0.5773195876288659,0.8427672955974843,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
47,福島県,三春町,18304,17018,1842,9177,5882,-7.02,-8.62,-13.06,4.66,88,228,441,496,0.8,1.0704225352112675,1.0835380835380835,0.8421052631578947,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
48,福島県,小野町,10475,9471,969,5074,3384,-9.57,-19.44,-15.3,4.25,38,158,239,304,0.5846153846153846,0.9294117647058824,0.8385964912280702,0.837465564738292,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
49,福島県,広野町,4319,5412,384,2958,1558,25.31,50.0,0.96,37.75,18,64,280,325,0.9,0.8311688311688312,0.8308605341246291,0.9938837920489296,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
50,福島県,楢葉町,975,3710,259,1996,1388,280.51,8533.33,169.37,650.27,35,87,294,322,0.5645161290322581,1.0357142857142858,2.4915254237288136,1.9397590361445782,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
51,福島県,川内村,2021,2044,116,883,974,1.14,56.76,-25.22,27.32,12,72,105,97,1.2,1.5319148936170213,0.8076923076923077,1.3661971830985915,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
52,福島県,新地町,8218,7905,997,4286,2597,-3.8,-9.02,-6.88,5.78,48,119,189,239,0.7741935483870968,1.1018518518518519,0.5591715976331361,1.0669642857142858,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,157643,173894,372788,24743
53,茨城県,水戸市,270783,270685,33685,158472,70922,-0.03,-3.3,-2.79,7.07,2013,2974,11060,10449,0.8172959805115713,1.0966076696165192,0.9390388860587536,0.9186741691577281,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
54,茨城県,日立市,185054,174508,17585,97706,56525,-5.69,-18.66,-9.65,4.72,921,2171,4252,5309,0.7953367875647669,1.022609514837494,0.9580892293826048,0.9283091449554118,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
55,茨城県,土浦市,140804,142074,15510,82307,40903,0.9,-10.4,-3.44,8.89,832,1664,6770,6438,0.7640036730945822,1.0969017798286091,1.0139284109630073,0.9319629415170817,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
56,茨城県,古河市,140946,139344,16213,82127,39691,-1.13,-7.67,-5.65,10.33,886,1538,5329,5284,0.8478468899521531,1.039891818796484,0.8645360155743024,0.8540488120252142,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
57,茨城県,石岡市,76020,73061,7543,40001,23972,-3.88,-12.5,-10.18,7.35,408,983,2045,2326,0.7486238532110092,1.0260960334029228,0.894575678040245,0.9096597575283535,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
58,茨城県,結城市,51594,50645,6065,28719,15388,-1.83,-8.46,-6.19,8.93,291,605,1881,2088,0.6961722488038278,1.0151006711409396,0.9606741573033708,1.0636780438104942,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
59,茨城県,龍ケ崎市,78342,76420,8264,44619,22113,-2.44,-13.82,-7.68,15.7,373,765,2973,3007,0.6869244935543278,1.108695652173913,1.0095076400679117,1.006022080963533,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
60,茨城県,下妻市,43293,42521,5034,24731,12043,-1.77,-11.97,-6.81,9.3,259,491,1717,1657,0.7573099415204678,0.9703557312252964,0.9936342592592593,0.9561454125793422,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
61,茨城県,常総市,61483,60834,6942,35001,18316,-1.05,-9.04,-3.97,8.64,339,691,2699,2646,0.7450549450549451,0.9465753424657535,1.1157503100454733,0.8891129032258065,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
62,茨城県,常陸太田市,52294,48602,4303,25419,18808,-7.05,-13.5,-13.92,5.99,215,774,928,1210,0.9148936170212766,0.9760403530895334,0.8905950095969289,0.9180576631259484,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
63,茨城県,高萩市,29638,27699,2686,14805,9900,-6.53,-19.31,-13.9,9.26,150,412,709,901,0.8152173913043478,1.035175879396985,0.7993235625704622,0.8389199255121043,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
64,茨城県,北茨城市,44412,41801,4368,22846,14335,-5.87,-11.28,-11.48,8.74,203,637,965,1080,0.8353909465020576,1.077834179357022,0.8985102420856611,0.916030534351145,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
65,茨城県,笠間市,76739,73173,8235,40639,23420,-4.64,-10.97,-10.61,7.86,406,1030,2114,2135,0.7868217054263565,1.2004662004662006,0.9072961373390558,0.8385703063629222,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
66,茨城県,取手市,106570,104524,10593,56760,36052,-1.91,-8.32,-7.58,8.0,562,1227,6357,5605,0.8906497622820919,1.1054054054054054,1.0580892143808256,0.9520978427042637,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
67,茨城県,牛久市,84317,84651,10834,48124,24561,0.4,-4.58,-4.29,12.43,528,731,3501,3290,0.7333333333333333,1.1109422492401215,0.9279088258680095,0.9354563548478817,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
68,茨城県,つくば市,226963,241656,34645,143552,45697,6.47,10.17,2.73,11.46,2208,1754,16200,12082,0.9654569304766069,1.0734394124847002,1.039327644832232,0.9566869902605115,1.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,217442,216973,491863,24415
